Match Id,Round,W_name,W_seed,W_Wc,W_country,W_set1,W_set2,W_set3,W_set4,W_set5,L_name,L_seed,L_Wc,L_country,L_set1,L_set2,L_set3,L_set4,L_set5
2007_W_128_35,R128,Miss Tatiana Perebiynis,,1,UKR,4,6,6,,,Miss Andrea Hlavackova,,,CZE,6,4,1,,
2007_W_128_36,R128,Miss Ma,,,Emi,7,6,,,,Miss Kristina Barrois,17,,GER,5,2,,,
2007_W_128_37,R128,Miss Iroda Tulyaganova,,,UZB,7,6,,,,Miss Yulia Fedossova,10,,FRA,6,3,,,
2007_W_128_38,R128,Miss Hana Sromova,,,CZE,6,4,6,,,Miss Kelly Liggan,,,IRL,4,6,1,,
2007_W_128_39,R128,Miss Alina Jidkova,,,RUS,6,6,14,,,Miss Betina Jozami,,,ARG,2,7,12,,
2007_W_128_40,R128,Miss Monique Adamczak,,,AUS,6,5,6,,,Miss Laura Pous-Tio,19,,ESP,2,7,2,,
2007_W_128_41,R128,Miss Asha Rolle,11,,USA,6,6,,,,Miss Angelika Bachmann,,,GER,2,1,,,
2007_W_128_42,R128,Miss Lioudmila Skavronskaia,,,RUS,3,6,6,,,Miss Yevgenia Savransky,,,ISR,6,3,4,,
2007_W_128_43,R128,Miss Masa Zec-Peskiric,,,SLO,6,6,,,,Miss Ivana Abramovic,,,CRO,1,2,,,
2007_W_128_44,R128,Miss Zi Yan,,,CHN,3,6,6,,,Miss Juliana Fedak,16,,UKR,6,4,2,,
2007_W_128_45,R128,Miss Lilia Osterloh,12,,USA,7,6,,,,Miss Maret Ani,,,EST,5,3,,,
2007_W_128_46,R128,Miss Ekaterina Makarova,,,RUS,6,6,,,,Miss Vanessa Henke,,,GER,1,1,,,
2007_W_128_47,R128,Mrs Barbora Zahlavova Strycova,,,CZE,6,6,,,,Miss Ekaterina Ivanova,,,RUS,2,2,,,
2007_W_128_48,R128,Miss Kyra Nagy,18,,HUN,6,7,6,,,Miss Sabine Klaschka,,,GER,7,6,0,,
2007_W_64_1,R64,Miss Agnes Szavay,1,,HUN,6,6,,,,Miss Sarah Borwell,,1,GBR,4,4,,,
2007_W_64_2,R64,Miss Akgul Amanmuradova,24,,UZB,1,6,6,,,Miss Sorana-Mihaela Cirstea,,,ROU,6,3,2,,
2007_W_64_3,R64,Miss Anda Perianu,,,ROU,7,2,7,,,Miss Rossana De Los Rios,,,PAR,6,6,5,,
2007_W_64_4,R64,Miss Kristina Brandi,,,PUR,6,6,,,,Miss Abigail Spears,21,,USA,4,3,,,
2007_W_64_5,R64,Miss Petra Cetkovska,,,CZE,6,3,6,,,Miss Olga Savchuk,3,,UKR,2,6,1,,
2007_W_64_6,R64,Miss Casey Dell'acqua,13,,AUS,6,4,6,,,Miss Jenifer Widjaja,,,BRA,1,6,1,,
2007_W_64_7,R64,Miss Nika Ozegovic,,,CRO,6,1,8,,,Miss Stephanie Cohen-Aloro,4,,FRA,1,6,6,,
2007_W_64_8,R64,Miss Andreja Klepac,,,SLO,6,6,,,,Miss Renata Voracova,15,,CZE,1,1,,,
2007_W_64_9,R64,Mrs Klara Zakopalova,5,,CZE,6,6,,,,Miss Natalie Grandin,,,RSA,1,4,,,
2007_W_64_10,R64,Miss Jorgelina Cravero,,,ARG,6,6,,,,Miss Madalina Gojnea,,,ROU,1,2,,,
2007_W_64_11,R64,Miss Ayumi Morita,,,JPN,6,6,6,,,Miss Erika Takao,,,JPN,1,7,1,,
2007_W_64_12,R64,Miss Paola Suarez,,,ARG,6,2,,,,Miss Giulia Gabba,,,ITA,0,0,,,
2007_W_64_13,R64,Miss Olga Govortsova,,,BLR,6,6,,,,Miss Evgeniya Rodina,,,RUS,1,2,,,
2007_W_64_14,R64,Miss Alize Cornet,23,,FRA,3,6,6,,,Miss Monica Niculescu,,,ROU,6,4,2,,
2007_W_64_15,R64,Miss Mathilde Johansson,8,,FRA,6,6,,,,Miss Anna Fitzpatrick,,1,GBR,1,2,,,
2007_W_64_16,R64,Miss Su-Wei Hsieh,14,,TPE,7,6,,,,Miss Ekaterina Dzehalevich,,,BLR,5,3,,,
2007_W_64_17,R64,Miss Stephanie Foretz,,,FRA,7,6,,,,Miss Sofia Arvidsson,9,,SWE,6,4,,,
2007_W_64_18,R64,Miss Tatiana Perebiynis,,1,UKR,6,4,6,,,Miss Ma,,,Emi,4,6,3,,
2007_W_64_19,R64,Miss Hana Sromova,,,CZE,6,6,,,,Miss Iroda Tulyaganova,,,UZB,4,2,,,
2007_W_64_20,R64,Miss Alina Jidkova,,,RUS,7,7,,,,Miss Monique Adamczak,,,AUS,6,6,,,
2007_W_64_21,R64,Miss Asha Rolle,11,,USA,7,6,,,,Miss Lioudmila Skavronskaia,,,RUS,6,2,,,
2007_W_64_22,R64,Miss Zi Yan,,,CHN,6,6,,,,Miss Masa Zec-Peskiric,,,SLO,2,0,,,
2007_W_64_23,R64,Miss Ekaterina Makarova,,,RUS,7,7,,,,Miss Lilia Osterloh,12,,USA,6,6,,,
2007_W_64_24,R64,Mrs Barbora Zahlavova Strycova,,,CZE,7,6,,,,Miss Kyra Nagy,18,,HUN,6,4,,,
2007_W_32_1,R32,Miss Agnes Szavay,1,,HUN,6,6,,,,Miss Akgul Amanmuradova,24,,UZB,1,3,,,
2007_W_32_2,R32,Miss Kristina Brandi,,,PUR,6,6,,,,Miss Anda Perianu,,,ROU,1,3,,,
2007_W_32_3,R32,Miss Casey Dell'acqua,13,,AUS,6,3,6,,,Miss Petra Cetkovska,,,CZE,3,6,3,,
2007_W_32_4,R32,Miss Nika Ozegovic,,,CRO,6,4,6,,,Miss Andreja Klepac,,,SLO,3,6,4,,
2007_W_32_5,R32,Miss Jorgelina Cravero,,,ARG,5,7,7,,,Mrs Klara Zakopalova,5,,CZE,7,5,5,,
2007_W_32_6,R32,Miss Ayumi Morita,,,JPN,7,7,,,,Miss Paola Suarez,,,ARG,5,5,,,
2007_W_32_7,R32,Miss Olga Govortsova,,,BLR,7,3,6,,,Miss Alize Cornet,23,,FRA,6,6,4,,
2007_W_32_8,R32,Miss Su-Wei Hsieh,14,,TPE,6,1,6,,,Miss Mathilde Johansson,8,,FRA,2,6,2,,
2007_W_32_9,R32,Miss Tatiana Perebiynis,,1,UKR,6,6,,,,Miss Stephanie Foretz,,,FRA,2,4,,,
2007_W_32_10,R32,Miss Hana Sromova,,,CZE,6,6,,,,Miss Alina Jidkova,,,RUS,4,4,,,
2007_W_32_11,R32,Miss Zi Yan,,,CHN,7,6,,,,Miss Asha Rolle,11,,USA,6,1,,,
2007_W_32_12,R32,Mrs Barbora Zahlavova Strycova,,,CZE,2,7,6,,,Miss Ekaterina Makarova,,,RUS,6,6,3,,
2006_W_128_1,R128,Miss Romina Oprandi,1,,ITA,7,6,,,,Miss Sara Errani,,,ITA,5,2,,,
2006_W_128_2,R128,Miss Chin-Wei Chan,,,TPE,6,2,6,,,Miss Natalie Grandin,,,RSA,3,6,2,,
2006_W_128_3,R128,Miss Vilmarie Castellvi,,,PUR,6,6,,,,Miss Vanessa Henke,,,GER,3,3,,,
2006_W_128_4,R128,Miss Arantxa Parra Santonja,22,,ESP,6,6,,,,Miss Zsofia Gubacsi,,,HUN,4,2,,,
2006_W_128_5,R128,Miss Julia Vakulenko,2,,UKR,6,5,6,,,Miss Seiko Okamoto,,,JPN,0,7,1,,
2006_W_128_6,R128,Miss Valentina Sassi,,,ITA,7,3,9,,,Miss Eva Hrdinova,,,CZE,6,6,7,,
2006_W_128_7,R128,Miss Jessica Kirkland,,,USA,6,4,6,,,Miss Nika Ozegovic,,,CRO,4,6,2,,
2006_W_128_8,R128,Miss Nicole Pratt,17,,AUS,7,6,,,,Mrs Amanda Keen,,1,GBR,5,4,,,
2006_W_128_9,R128,Mrs Severine Bremond,25,,FRA,6,7,,,,Miss Elise Tamaela,,,NED,3,5,,,
2006_W_128_10,R128,Miss Michaela Pastikova,,,CZE,6,7,,,,Miss Hanna Nooni,,,SWE,2,6,,,
2006_W_128_11,R128,Miss Margit Ruutel,,,EST,6,6,,,,Miss Karen Paterson,,1,GBR,2,0,,,
2006_W_128_12,R128,Miss Claudine Schaul,,,LUX,6,7,,,,Miss Anda Perianu,15,,ROU,4,6,,,
2006_W_128_13,R128,Miss Tamarine Tanasugarn,,,THA,6,6,,,,Mlle,,,Ara,3,0,,,
2006_W_128_14,R128,Miss Tatiana Panova,,,RUS,3,6,6,,,Miss Joanna Sakowicz,,,POL,6,4,2,,
2006_W_128_15,R128,Miss Frederica Piedade,,,POR,6,6,,,,Miss Dominika Nociarova,,,SVK,2,1,,,
2006_W_128_16,R128,Miss Yulia Beygelzimer,13,,UKR,6,6,,,,Miss Suchanun Viratprasert,,,THA,3,4,,,
2006_W_128_17,R128,Miss Asha Rolle,26,,USA,6,0,6,,,Miss Sunitha Rao,,,USA,4,6,2,,
2006_W_128_18,R128,Miss Clarisa Fernandez,,,ARG,7,6,,,,Miss Alberta Brianti,,,ITA,5,4,,,
2006_W_128_19,R128,Miss Mervana Jugic-Salkic,,,BIH,6,4,6,,,Miss Ana Timotic,,,SCG,2,6,2,,
2006_W_128_20,R128,Miss Maria Martinez Sanchez,,,ESP,4,6,6,,,Miss Lioudmila Skavronskaia,14,,RUS,6,1,4,,
2006_W_128_21,R128,Miss Ma,,,Emi,6,6,,,,Miss Pauline Parmentier,,,FRA,4,0,,,
2006_W_128_22,R128,Miss Kristina Barrois,,,GER,6,7,,,,Miss Ludmila Cervanova,,,SVK,2,6,,,
2006_W_128_23,R128,Miss Sabine Klaschka,,,GER,6,6,6,,,Miss Sandra Zahlavova,,,CZE,7,0,1,,
2006_W_128_24,R128,Miss Edina Gallovits,,,ROU,4,6,6,,,Miss Mathilde Johansson,20,,FRA,6,3,3,,
2006_W_128_25,R128,Miss Zuzana Ondraskova,7,,CZE,6,6,,,,Miss Olga Blahotova,,,CZE,4,4,,,
2006_W_128_26,R128,Miss Shikha Uberoi,,,USA,6,6,,,,Miss Tzipi Obziler,,,ISR,4,4,,,
2006_W_128_27,R128,Miss Miho Saeki,,,JPN,3,6,6,,,Miss Caroline Wozniacki,,1,DEN,6,2,3,,
2006_W_128_28,R128,Miss Yung-Jan Chan,,,TPE,6,6,,,,Miss Kathrin Woerle,21,,GER,2,0,,,
2006_W_128_29,R128,Miss Vassilissa Bardina,8,,RUS,6,6,,,,Miss Ting Li,,,CHN,1,2,,,
2006_W_128_30,R128,Miss Akgul Amanmuradova,,,UZB,6,7,,,,Miss Natalia Gussoni,,,ARG,4,5,,,
2006_W_128_31,R128,Miss Jane O'Donoghue,,1,GBR,6,6,7,,,Miss Daniela Kix,,,AUT,7,1,5,,
2006_W_128_32,R128,Miss Barbora Strycova,,,CZE,6,6,,,,Miss Aleksandra Wozniak,23,,CAN,2,4,,,
2006_W_128_33,R128,Miss Petra Cetkovska,,,CZE,6,7,,,,Mrs Maria Vento-Kabchi,9,,VEN,2,5,,,
2006_W_128_34,R128,Miss Ivana Abramovic,,1,CRO,6,6,,,,Miss Stephanie Dubois,,,CAN,3,3,,,
2006_W_128_35,R128,Miss Stephanie Cohen-Aloro,,,FRA,6,6,,,,Miss Georgie Stoop,,1,GBR,2,2,,,
2006_W_128_36,R128,Miss Milagros Sequera,24,,VEN,6,6,,,,Miss Olena Antypina,,,UKR,4,1,,,
2006_W_128_37,R128,Miss Galina Voskoboeva,10,,RUS,6,7,,,,Miss Casey Dell'acqua,,,AUS,3,6,,,
2006_W_128_38,R128,Miss Sarah Coles,,1,GBR,7,6,,,,Miss Tiffany Dabek,,,USA,5,0,,,
2006_W_128_39,R128,Miss Maria Jose Argeri,,,ARG,6,5,7,,,Miss Shiho Hisamatsu,,,JPN,2,7,5,,
2006_W_128_40,R128,Miss Meilen Tu,18,,USA,6,6,,,,Miss Selima Sfar,,,TUN,1,4,,,
2006_W_128_41,R128,Miss Tatiana Poutchek,11,,BLR,6,6,,,,Miss Angelika Bachmann,,,GER,1,3,,,
2006_W_128_42,R128,Miss Alexandra Stevenson,,,USA,4,7,6,,,Miss Jelena Dokic,,1,SCG,6,6,2,,
2006_W_128_43,R128,Miss Tatiana Perebiynis,,,UKR,7,0,9,,,Miss Alla Kudryavtseva,,,RUS,6,6,7,,
2006_W_128_44,R128,Miss Yaroslava Shvedova,,,RUS,6,6,,,,Miss Yvonne Meusburger,19,,AUT,3,4,,,
2006_W_128_45,R128,Miss Kirsten Flipkens,12,,BEL,6,6,,,,Miss Kyra Nagy,,,HUN,0,1,,,
2006_W_128_46,R128,Miss Virginie Pichet,,,FRA,6,6,,,,Miss Maria-Fernanda Alves,,,BRA,1,0,,,
2006_W_128_47,R128,Miss Oxana Lyubtsova,,,UKR,6,3,7,,,Miss Lucie Hradecka,,,CZE,4,6,5,,
2006_W_128_48,R128,Miss Olga Poutchkova,16,,BLR,6,2,6,,,Miss Henrieta Nagyova,,,SVK,3,6,4,,
2006_W_64_1,R64,Miss Romina Oprandi,1,,ITA,6,7,,,,Miss Chin-Wei Chan,,,TPE,4,6,,,
2006_W_64_2,R64,Miss Vilmarie Castellvi,,,PUR,6,6,,,,Miss Arantxa Parra Santonja,22,,ESP,3,1,,,
2006_W_64_3,R64,Miss Julia Vakulenko,2,,UKR,6,6,,,,Miss Valentina Sassi,,,ITA,2,4,,,
2006_W_64_4,R64,Miss Nicole Pratt,17,,AUS,6,6,,,,Miss Jessica Kirkland,,,USA,3,4,,,
2006_W_64_5,R64,Mrs Severine Bremond,25,,FRA,6,6,,,,Miss Michaela Pastikova,,,CZE,4,2,,,
2006_W_64_6,R64,Miss Claudine Schaul,,,LUX,6,6,,,,Miss Margit Ruutel,,,EST,2,3,,,
2006_W_64_7,R64,Miss Tamarine Tanasugarn,,,THA,6,6,,,,Miss Tatiana Panova,,,RUS,2,1,,,
2006_W_64_8,R64,Miss Frederica Piedade,,,POR,7,7,,,,Miss Yulia Beygelzimer,13,,UKR,5,6,,,
2006_W_64_9,R64,Miss Clarisa Fernandez,,,ARG,6,6,,,,Miss Asha Rolle,26,,USA,3,4,,,
2006_W_64_10,R64,Miss Maria Martinez Sanchez,,,ESP,6,7,,,,Miss Mervana Jugic-Salkic,,,BIH,2,5,,,
2006_W_64_11,R64,Miss Kristina Barrois,,,GER,4,6,6,,,Miss Ma,,,Emi,6,4,3,,
2006_W_64_12,R64,Miss Sabine Klaschka,,,GER,3,7,6,,,Miss Edina Gallovits,,,ROU,6,6,4,,
2006_W_64_13,R64,Miss Zuzana Ondraskova,7,,CZE,6,6,,,,Miss Shikha Uberoi,,,USA,3,2,,,
2006_W_64_14,R64,Miss Yung-Jan Chan,,,TPE,6,6,,,,Miss Miho Saeki,,,JPN,2,1,,,
2006_W_64_15,R64,Miss Vassilissa Bardina,8,,RUS,1,6,6,,,Miss Akgul Amanmuradova,,,UZB,6,2,3,,
2006_W_64_16,R64,Miss Barbora Strycova,,,CZE,7,7,,,,Miss Jane O'Donoghue,,1,GBR,6,6,,,
2006_W_64_17,R64,Miss Ivana Abramovic,,1,CRO,6,3,6,,,Miss Petra Cetkovska,,,CZE,3,6,2,,
2006_W_64_18,R64,Miss Stephanie Cohen-Aloro,,,FRA,6,7,,,,Miss Milagros Sequera,24,,VEN,4,5,,,
2006_W_64_19,R64,Miss Galina Voskoboeva,10,,RUS,6,7,,,,Miss Sarah Coles,,1,GBR,4,5,,,
2006_W_64_20,R64,Miss Meilen Tu,18,,USA,6,6,,,,Miss Maria Jose Argeri,,,ARG,1,4,,,
2006_W_64_21,R64,Miss Tatiana Poutchek,11,,BLR,6,4,6,,,Miss Alexandra Stevenson,,,USA,4,6,2,,
2006_W_64_22,R64,Miss Yaroslava Shvedova,,,RUS,5,7,6,,,Miss Tatiana Perebiynis,,,UKR,7,6,2,,
2006_W_64_23,R64,Miss Kirsten Flipkens,12,,BEL,6,7,,,,Miss Virginie Pichet,,,FRA,4,6,,,
2006_W_64_24,R64,Miss Olga Poutchkova,16,,BLR,6,6,,,,Miss Oxana Lyubtsova,,,UKR,2,0,,,
2006_W_32_1,R32,Miss Romina Oprandi,1,,ITA,6,6,,,,Miss Vilmarie Castellvi,,,PUR,2,1,,,
2006_W_32_2,R32,Miss Nicole Pratt,17,,AUS,6,6,,,,Miss Julia Vakulenko,2,,UKR,4,2,,,
2006_W_32_3,R32,Mrs Severine Bremond,25,,FRA,6,6,,,,Miss Claudine Schaul,,,LUX,4,2,,,
2006_W_32_4,R32,Miss Tamarine Tanasugarn,,,THA,6,6,,,,Miss Frederica Piedade,,,POR,3,0,,,
2006_W_32_5,R32,Miss Clarisa Fernandez,,,ARG,7,7,,,,Miss Maria Martinez Sanchez,,,ESP,5,6,,,
2006_W_32_6,R32,Miss Kristina Barrois,,,GER,6,3,6,,,Miss Sabine Klaschka,,,GER,2,6,1,,
2006_W_32_7,R32,Miss Yung-Jan Chan,,,TPE,6,3,6,,,Miss Zuzana Ondraskova,7,,CZE,3,6,2,,
2006_W_32_8,R32,Miss Vassilissa Bardina,8,,RUS,6,6,,,,Miss Barbora Strycova,,,CZE,3,2,,,
2006_W_32_9,R32,Miss Ivana Abramovic,,1,CRO,6,2,7,,,Miss Stephanie Cohen-Aloro,,,FRA,2,6,5,,
2006_W_32_10,R32,Miss Meilen Tu,18,,USA,6,6,,,,Miss Galina Voskoboeva,10,,RUS,2,0,,,
2006_W_32_11,R32,Miss Yaroslava Shvedova,,,RUS,6,6,,,,Miss Tatiana Poutchek,11,,BLR,4,1,,,
2006_W_32_12,R32,Miss Kirsten Flipkens,12,,BEL,7,7,,,,Miss Olga Poutchkova,16,,BLR,5,5,,,2010_W_128_1,R128,Kaia Kanepi,1,,EST,6,7,,,,1,1,0,0,0,2,Olga Savchuk,,,UKR,1,5,,,,1,1,0,0,0,2
2010_W_128_2,R128,Elena Bovina,,,RUS,4,6,11,,,1,1,1,0,0,3,Mandy Minella,,,LUX,6,4,9,,,1,1,1,0,0,3
2010_W_128_3,R128,Ekaterina Dzehalevich,,,BLR,6,6,,,,1,1,0,0,0,2,Arina Rodionova,,,RUS,0,0,,,,1,1,0,0,0,2
2010_W_128_4,R128,Ajla Tomljanovic,,,CRO,1,6,6,,,1,1,1,0,0,3,Kristina Kucova,24,,SVK,6,4,1,,,1,1,1,0,0,3
2010_W_128_5,R128,Sesil Karatantcheva,,,KAZ,4,6,6,,,1,1,1,0,0,3,Johanna Jenny Larsson,2,,SWE,6,3,4,,,1,1,1,0,0,3
2010_W_128_6,R128,Nuria Llagostera Vives,,,ESP,6,6,,,,1,1,0,0,0,2,Darya Kustova,,,BLR,2,1,,,,1,1,0,0,0,2
2010_W_128_7,R128,Xinyun Han,,,CHN,5,7,8,,,1,1,1,0,0,3,Julia Schruff,,,GER,7,5,6,,,1,1,1,0,0,3
2010_W_128_8,R128,Vesna Manasieva,15,,RUS,6,6,,,,1,1,0,0,0,2,Lauren Riley Albanese,,,USA,2,1,,,,1,1,0,0,0,2
2010_W_128_9,R128,Ksenia Pervak,3,,RUS,6,7,,,,1,1,0,0,0,2,Alexandra Panova,,,RUS,2,5,,,,1,1,0,0,0,2
2010_W_128_10,R128,Romina Sarina Oprandi,,,ITA,6,6,,,,1,1,0,0,0,2,Aniko Kapros,,,HUN,1,1,,,,1,1,0,0,0,2
2010_W_128_11,R128,Ekaterina Ivanova,,,RUS,6,6,,,,1,1,0,0,0,2,Katalin Marosi,,,HUN,1,4,,,,1,1,0,0,0,2
2010_W_128_12,R128,Shannon Maree Golds,,,AUS,7,6,,,,1,1,0,0,0,2,Stephanie Cohen-Aloro,23,,FRA,6,4,,,,1,1,0,0,0,2
2010_W_128_13,R128,Bethanie Mattek-Sands,4,,USA,6,6,,,,1,1,0,0,0,2,Iryna Kuryanovich,,,BLR,2,1,,,,1,1,0,0,0,2
2010_W_128_14,R128,Nina Bratchikova,,,RUS,7,6,,,,1,1,0,0,0,2,Elena Chalova,,,RUS,6,1,,,,1,1,0,0,0,2
2010_W_128_15,R128,Julie Ditty,,,USA,6,6,,,,1,1,0,0,0,2,Margalita Chakhnashvili,,,GEO,4,3,,,,1,1,0,0,0,2
2010_W_128_16,R128,Jelena Dokic,21,,AUS,6,6,,,,1,1,0,0,0,2,Melanie Klaffner,,,AUT,2,1,,,,1,1,0,0,0,2
2010_W_128_17,R128,Shuai Zhang,5,,CHN,6,6,6,,,1,1,1,0,0,3,Anna Tatishvili,,,GEO,1,7,2,,,1,1,1,0,0,3
2010_W_128_18,R128,Severine Beltrame,,,FRA,6,7,,,,1,1,0,0,0,2,Julia Cohen,,,USA,3,6,,,,1,1,0,0,0,2
2010_W_128_19,R128,Marina Erakovic,,1,NZL,6,7,6,,,1,1,1,0,0,3,Emily Webley-Smith,,1,GBR,7,6,3,,,1,1,1,0,0,3
2010_W_128_20,R128,Shenay Perry,17,,USA,6,7,,,,1,1,0,0,0,2,Lucy Brown,,1,GBR,2,5,,,,1,1,0,0,0,2
2010_W_128_21,R128,Simona Halep,6,,ROU,6,7,6,,,1,1,1,0,0,3,Yulia Fedossova,,,FRA,7,6,2,,,1,1,1,0,0,3
2010_W_128_22,R128,Anastasiya Yakimova,,,BLR,6,7,,,,1,1,0,0,0,2,Rebecca Marino,,,CAN,4,6,,,,1,1,0,0,0,2
2010_W_128_23,R128,Misaki Doi,,,JPN,4,7,8,,,1,1,1,0,0,3,Ivana Lisjak,,,CRO,6,5,6,,,1,1,1,0,0,3
2010_W_128_24,R128,Corinna Dentoni,,,ITA,6,2,6,,,1,1,1,0,0,3,Lilia Osterloh,18,,USA,4,6,4,,,1,1,1,0,0,3
2010_W_128_25,R128,Evgeniya Rodina,7,,RUS,6,6,,,,1,1,0,0,0,2,Laura Pous Tio,,,ESP,4,2,,,,1,1,0,0,0,2
2010_W_128_26,R128,Beatriz Garcia-Vidagany,,,ESP,4,7,6,,,1,1,1,0,0,3,Olivia Sanchez,,,FRA,6,6,3,,,1,1,1,0,0,3
2010_W_128_27,R128,Madison Brengle,,,USA,6,6,,,,1,1,0,0,0,2,Ksenia Palkina,,,KGZ,2,1,,,,1,1,0,0,0,2
2010_W_128_28,R128,Greta Arn,20,,HUN,6,6,,,,1,1,0,0,0,2,Irina Buryachok,,,UKR,2,4,,,,1,1,0,0,0,2
2010_W_128_29,R128,Eva Birnerova,,,CZE,6,6,,,,1,1,0,0,0,2,Patricia Mayr,8,,AUT,2,3,,,,1,1,0,0,0,2
2010_W_128_30,R128,Mirjana Lucic,,,CRO,6,6,,,,1,1,0,0,0,2,Anna Smith,,1,GBR,4,2,,,,1,1,0,0,0,2
2010_W_128_31,R128,Zuzana Ondraskova,,,CZE,4,6,6,,,1,1,1,0,0,3,Rika Fujiwara,,,JPN,6,3,0,,,1,1,1,0,0,3
2010_W_128_32,R128,Michaella Krajicek,13,,NED,6,6,,,,1,1,0,0,0,2,Neuza Silva,,,POR,1,3,,,,1,1,0,0,0,2
2010_W_128_33,R128,Kurumi Nara,,,JPN,3,6,6,,,1,1,1,0,0,3,Sophie Ferguson,9,,AUS,6,3,2,,,1,1,1,0,0,3
2010_W_128_34,R128,Tamira Paszek,,1,AUT,6,6,,,,1,1,0,0,0,2,Irina Begu,,,ROU,4,2,,,,1,1,0,0,0,2
2010_W_128_35,R128,Nikola Hofmanova,,,AUT,6,6,,,,1,1,0,0,0,2,Naomi Broady,,1,GBR,4,4,,,,1,1,0,0,0,2
2010_W_128_36,R128,Stephanie Dubois,14,,CAN,6,6,,,,1,1,0,0,0,2,Eloisa Compostizo De Andres,,,ESP,1,1,,,,1,1,0,0,0,2
2010_W_128_37,R128,Ekaterina Bychkova,10,,RUS,3,6,6,,,1,1,1,0,0,3,Olivia Rogowska,,,AUS,6,2,3,,,1,1,1,0,0,3
2010_W_128_38,R128,Junri Namigata,,,JPN,6,4,14,,,1,1,1,0,0,3,Karolina Pliskova,,,CZE,2,6,12,,,1,1,1,0,0,3
2010_W_128_39,R128,Monica Niculescu,,,ROU,6,6,,,,1,1,0,0,0,2,Jocelyn Rae,,1,GBR,3,4,,,,1,1,0,0,0,2
2010_W_128_40,R128,Vitalia Diatchenko,,,RUS,6,6,,,,1,1,0,0,0,2,Kathrin Woerle,19,,GER,2,3,,,,1,1,0,0,0,2
2010_W_128_41,R128,Anna Floris,,,ITA,7,3,6,,,1,1,1,0,0,3,Mona Barthel,,,GER,5,6,2,,,1,1,1,0,0,3
2010_W_128_42,R128,Lisa Whybourn,,1,GBR,6,7,,,,1,1,0,0,0,2,Sally Peers,,,AUS,4,6,,,,1,1,0,0,0,2
2010_W_128_43,R128,Naomi Cavaday,,,GBR,6,3,6,,,1,1,1,0,0,3,Lesya Tsurenko,,,UKR,2,6,3,,,1,1,1,0,0,3
2010_W_128_44,R128,Andrea Hlavackova,22,,CZE,7,4,6,,,1,1,1,0,0,3,Oksana Kalashnikova,,,GEO,5,6,3,,,1,1,1,0,0,3
2010_W_128_45,R128,Masa Zec Peskiric,12,,SLO,7,6,,,,1,1,0,0,0,2,Catalina Castano,,,COL,5,2,,,,1,1,0,0,0,2
2010_W_128_46,R128,Eleni Daniilidou,,,GRE,7,6,,,,1,1,0,0,0,2,Heidi El Tabakh,,,CAN,6,3,,,,1,1,0,0,0,2
2010_W_128_47,R128,Maria Irigoyen,,,ARG,3,6,4,,,1,1,1,0,0,3,Yi-Miao Zhou,,,CHN,6,2,1,,,1,1,1,0,0,3
2010_W_128_48,R128,Anastasia Pivovarova,16,,RUS,6,6,,,,1,1,0,0,0,2,Silvia Soler Espinosa,,,ESP,1,3,,,,1,1,0,0,0,2
2010_W_64_1,R64,Kaia Kanepi,1,,EST,6,6,,,,1,1,0,0,0,2,Elena Bovina,,,RUS,1,2,,,,1,1,0,0,0,2
2010_W_64_2,R64,Ajla Tomljanovic,,,CRO,6,6,,,,1,1,0,0,0,2,Ekaterina Dzehalevich,,,BLR,4,3,,,,1,1,0,0,0,2
2010_W_64_3,R64,Nuria Llagostera Vives,,,ESP,6,2,6,,,1,1,1,0,0,3,Sesil Karatantcheva,,,KAZ,3,6,3,,,1,1,1,0,0,3
2010_W_64_4,R64,Vesna Manasieva,15,,RUS,6,6,,,,1,1,0,0,0,2,Xinyun Han,,,CHN,2,3,,,,1,1,0,0,0,2
2010_W_64_5,R64,Romina Sarina Oprandi,,,ITA,6,6,,,,1,1,0,0,0,2,Ksenia Pervak,3,,RUS,3,4,,,,1,1,0,0,0,2
2010_W_64_6,R64,Ekaterina Ivanova,,,RUS,6,6,,,,1,1,0,0,0,2,Shannon Maree Golds,,,AUS,2,2,,,,1,1,0,0,0,2
2010_W_64_7,R64,Bethanie Mattek-Sands,4,,USA,6,0,6,,,1,1,1,0,0,3,Nina Bratchikova,,,RUS,3,6,2,,,1,1,1,0,0,3
2010_W_64_8,R64,Julie Ditty,,,USA,5,7,6,,,1,1,1,0,0,3,Jelena Dokic,21,,AUS,7,5,2,,,1,1,1,0,0,3
2010_W_64_9,R64,Severine Beltrame,,,FRA,6,6,,,,1,1,0,0,0,2,Shuai Zhang,5,,CHN,0,2,,,,1,1,0,0,0,2
2010_W_64_10,R64,Shenay Perry,17,,USA,6,6,,,,1,1,0,0,0,2,Marina Erakovic,,1,NZL,4,2,,,,1,1,0,0,0,2
2010_W_64_11,R64,Anastasiya Yakimova,,,BLR,6,6,,,,1,1,0,0,0,2,Simona Halep,6,,ROU,4,1,,,,1,1,0,0,0,2
2010_W_64_12,R64,Misaki Doi,,,JPN,6,6,,,,1,1,0,0,0,2,Corinna Dentoni,,,ITA,4,2,,,,1,1,0,0,0,2
2010_W_64_13,R64,Beatriz Garcia-Vidagany,,,ESP,6,6,,,,1,1,0,0,0,2,Evgeniya Rodina,7,,RUS,4,2,,,,1,1,0,0,0,2
